"ICB_CODE","ICB_NAME","sex","age_group","pop","YEAR"
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Female","76-80",19451,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Female","81-85",14832,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Female","86-90",15908,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","0-1",10665,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","11-15",26281,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","16-20",27787,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","2-5",22458,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","21-25",29521,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","26-30",29264,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","31-35",28090,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","36-40",26841,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","41-45",29955,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","46-50",33480,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","51-55",32966,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","56-60",29022,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","6-10",27974,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","61-65",27204,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","66-70",30882,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","71-75",23174,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","76-80",17575,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","81-85",11621,2016
"E54000023","NHS Suffolk and North East Essex Integrated Care Board","Male","86-90",8710,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","0-1",12773,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","11-15",27593,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","16-20",25128,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","2-5",26359,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","21-25",29610,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","26-30",34122,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","31-35",36717,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","36-40",34614,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","41-45",33331,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","46-50",33898,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","51-55",32196,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","56-60",26775,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","6-10",32144,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","61-65",23380,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","66-70",22369,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","71-75",16131,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","76-80",13052,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","81-85",9595,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Female","86-90",9185,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","0-1",13271,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","11-15",29244,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","16-20",27494,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","2-5",28099,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","21-25",29890,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","26-30",31945,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","31-35",34873,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","36-40",34299,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","41-45",33373,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","46-50",33721,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","51-55",31953,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","56-60",27126,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","6-10",33769,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","61-65",22360,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","66-70",21203,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","71-75",14825,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","76-80",11224,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","81-85",7150,2016
"E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","Male","86-90",5185,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","0-1",17895,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","11-15",41911,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","16-20",37910,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","2-5",37684,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","21-25",43000,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","26-30",47615,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","31-35",51998,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","36-40",52113,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","41-45",54027,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","46-50",55883,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","51-55",53798,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","56-60",43925,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","6-10",46101,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","61-65",36475,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","66-70",37651,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","71-75",28318,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","76-80",24012,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","81-85",19430,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Female","86-90",20255,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","0-1",18578,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","11-15",43989,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","16-20",40547,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","2-5",39488,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","21-25",42763,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","26-30",44599,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","31-35",47394,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","36-40",49936,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","41-45",51693,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","46-50",53799,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","51-55",52357,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","56-60",43782,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","6-10",48408,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","61-65",35521,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","66-70",34545,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","71-75",25032,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","76-80",19419,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","81-85",14118,2016
"E54000025","NHS Hertfordshire and West Essex Integrated Care Board","Male","86-90",10793,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","0-1",13462,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","11-15",32495,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","16-20",30933,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","2-5",27897,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","21-25",34218,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","26-30",37180,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","31-35",38374,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","36-40",38048,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","41-45",41261,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","46-50",44486,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","51-55",42286,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","56-60",35605,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","6-10",35121,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","61-65",32409,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","66-70",36045,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","71-75",26402,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","76-80",21300,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","81-85",15969,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Female","86-90",16467,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","0-1",14461,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","11-15",34178,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","16-20",32795,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","2-5",29660,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","21-25",33964,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","26-30",35529,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","31-35",35734,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","36-40",36072,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","41-45",40057,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","46-50",43237,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","51-55",41728,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","56-60",35609,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","6-10",36771,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","61-65",30706,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","66-70",33229,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","71-75",23535,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","76-80",17599,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","81-85",12097,2016
"E54000026","NHS Mid and South Essex Integrated Care Board","Male","86-90",8599,2016
"E54000027","NHS North West London Integrated Care Board","Female","0-1",27932,2016
"E54000027","NHS North West London Integrated Care Board","Female","11-15",52120,2016
"E54000027","NHS North West London Integrated Care Board","Female","16-20",55234,2016
"E54000027","NHS North West London Integrated Care Board","Female","2-5",53137,2016
"E54000027","NHS North West London Integrated Care Board","Female","21-25",85515,2016
"E54000027","NHS North West London Integrated Care Board","Female","26-30",98545,2016
"E54000027","NHS North West London Integrated Care Board","Female","31-35",99014,2016
"E54000027","NHS North West London Integrated Care Board","Female","36-40",85141,2016
"E54000027","NHS North West London Integrated Care Board","Female","41-45",74975,2016
"E54000027","NHS North West London Integrated Care Board","Female","46-50",72220,2016
"E54000027","NHS North West London Integrated Care Board","Female","51-55",65036,2016
"E54000027","NHS North West London Integrated Care Board","Female","56-60",53810,2016
"E54000027","NHS North West London Integrated Care Board","Female","6-10",62015,2016
"E54000027","NHS North West London Integrated Care Board","Female","61-65",43623,2016
"E54000027","NHS North West London Integrated Care Board","Female","66-70",39003,2016
"E54000027","NHS North West London Integrated Care Board","Female","71-75",29339,2016
"E54000027","NHS North West London Integrated Care Board","Female","76-80",24627,2016
"E54000027","NHS North West London Integrated Care Board","Female","81-85",17787,2016
"E54000027","NHS North West London Integrated Care Board","Female","86-90",16885,2016
"E54000027","NHS North West London Integrated Care Board","Male","0-1",29456,2016
"E54000027","NHS North West London Integrated Care Board","Male","11-15",55075,2016
"E54000027","NHS North West London Integrated Care Board","Male","16-20",61106,2016
